#Instrument,Date,Time,Record Type,Price,Volume,Undisclosed Volume,Value,Qualifiers,Trans ID,Bid ID,Ask ID,Bid/Ask,Entry Time,Old Price,Old Volume,Buyer Broker ID,Seller Broker ID
CBA,20130304,00:00:00.000,ENTER,67.950,12,0,815.4,,0,,6238737286486407537,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,67.950,5000,0,339750,,0,,6239925033925292609,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,67.950,10,0,679.5,SHL ,0,,6239925033925316727,A,,,,,203
CBA,20130304,00:00:00.000,ENTER,67.960,170,0,11553.2,,0,,6239925033922433729,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,67.990,100,0,6799,,0,,6238737286487936873,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,67.990,70,0,4759.3,,0,,6239925033922338701,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,67.990,400,0,27196,,0,,6239925033923717249,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,67.990,250,0,16997.5,,0,,6239925033925399434,A,,,,,157
CBA,20130304,00:00:00.000,ENTER,68.000,200,0,13600,,0,,6235558873248418600,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,740,0,50320,,0,,6233591022312658981,A,,,,,154
CBA,20130304,00:00:00.000,ENTER,68.000,130,0,8840,,0,,6235558873248446161,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,68.000,395,0,26860,,0,,6235558873248516936,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,61,0,4148,,0,,6235558873251102294,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,200,0,13600,,0,,6235966792062339856,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,500,0,34000,,0,,6235966792063719952,A,,,,,244
CBA,20130304,00:00:00.000,ENTER,68.000,48,0,3264,,0,,6236363166004139032,A,,,,,122
CBA,20130304,00:00:00.000,ENTER,68.000,500,0,34000,,0,,6236363166004139238,A,,,,,122
CBA,20130304,00:00:00.000,ENTER,68.000,175,0,11900,,0,,6236363166005602400,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,54,0,3672,,0,,6236759814823859201,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,35,0,2380,,0,,6236759814825205345,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,272,0,18496,,0,,6237159762178453523,A,,,,,266
CBA,20130304,00:00:00.000,ENTER,68.000,200,0,13600,,0,,6237159762178481225,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,36,0,2448,,0,,6237159762178490247,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,20,0,1360,,0,,6237159762179243779,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,646,0,43928,,0,,6238329642551597187,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,60,0,4080,,0,,6238737286486407662,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,500,0,34000,,0,,6239134485063536114,A,,,,,150
CBA,20130304,00:00:00.000,ENTER,68.000,61,0,4148,,0,,6239134485064537963,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,400,0,27200,,0,,6239528659980498028,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,500,0,34000,,0,,6239528659980701739,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,16900,0,1149200,,0,,6239528659982076790,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,13,0,884,,0,,6239528659982315197,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,68.000,1000,0,68000,,0,,6239528659982776648,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,137,0,9316,,0,,6239925033922312047,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,68.000,659,0,44812,,0,,6239925033922312287,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,100,0,6800,,0,,6239925033922312424,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,35,0,2380,,0,,6239925033922312471,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,28,0,1904,,0,,6239925033922313001,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,196,0,13328,,0,,6239925033922313060,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,220,0,14960,,0,,6239925033922337112,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,1000,0,68000,,0,,6239925033922447239,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,1200,0,81600,,0,,6239925033923197019,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,68.000,300,0,20400,,0,,6239925033923306786,A,,,,,244
CBA,20130304,00:00:00.000,ENTER,68.000,205,0,13940,,0,,6239925033923594076,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,68.000,50,0,3400,,0,,6239925033923711917,A,,,,,638
CBA,20130304,00:00:00.000,ENTER,68.000,200,0,13600,,0,,6239925033923869109,A,,,,,266
CBA,20130304,00:00:00.000,ENTER,68.000,43,0,2924,,0,,6239925033924235331,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,330,0,22440,,0,,6239925033924855398,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,120,0,8160,,0,,6239925033924882832,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.000,250,0,17000,,0,,6239925033925182406,A,,,,,122
CBA,20130304,00:00:00.000,ENTER,68.010,490,0,33324.9,,0,,6235558873249996158,A,,,,,140
CBA,20130304,00:00:00.000,ENTER,68.050,150,0,10207.5,,0,,6239528659981162013,A,,,,,255
CBA,20130304,00:00:00.000,ENTER,68.060,45,0,3062.7,,0,,6235558873248552502,A,,,,,144
CBA,20130304,00:00:00.000,ENTER,68.080,344,0,23419.52,,0,,6235558873248441612,A,,,,,144
